date,user_id,task,part,group,block,geometry,version,condition,trail,feature_value,time,frozen,answer,user_two_id
2019-06-11 13:46:51.592929,7,points,1,B,1,head,1,wall,0,True,74.75031304359436,0,True,-1
2019-06-11 13:47:51.514783,7,points,1,B,1,head,1,wall,1,False,19.823193550109863,0,False,-1
2019-06-11 13:49:14.619052,7,points,1,B,1,head,1,wall,2,False,4.865784406661987,0,False,-1
2019-06-11 13:49:48.033793,7,points,1,B,1,head,1,wall,3,False,4.824390888214111,0,False,-1
2019-06-11 13:50:07.408234,7,points,1,B,1,head,1,wall,4,True,2.2707982063293457,0,True,-1
2019-06-11 13:50:25.935829,7,points,1,B,1,head,1,wall,5,True,2.4983527660369873,0,True,-1
2019-06-11 13:50:47.375161,7,points,1,B,1,head,1,wall,6,True,2.614359140396118,0,True,-1
2019-06-11 13:51:02.950656,7,points,1,B,1,head,1,wall,7,False,2.7560033798217773,0,False,-1
2019-06-11 13:51:16.055234,7,points,1,B,1,head,1,wall,8,True,1.8725833892822266,0,True,-1
2019-06-11 13:51:33.976461,7,points,1,B,1,head,1,wall,9,False,6.182171106338501,0,False,-1
2019-06-11 13:52:07.129037,7,points,1,B,1,head,1,wall,10,True,3.295193910598755,0,False,-1
2019-06-11 13:52:18.238448,7,points,1,B,1,head,1,wall,11,False,1.9531970024108887,0,False,-1
2019-06-11 13:52:34.592407,7,points,1,B,1,head,1,wall,12,True,1.6759757995605469,0,True,-1
2019-06-11 13:52:45.130883,7,points,1,B,1,head,1,wall,13,False,1.8724663257598877,0,False,-1
2019-06-11 13:53:00.263387,7,points,1,B,1,head,1,wall,14,True,1.5748684406280518,0,True,-1
2019-06-11 13:53:11.504247,7,points,1,B,1,head,1,wall,15,True,2.3873684406280518,0,True,-1
2019-06-11 13:53:32.710536,7,points,1,B,1,head,1,wall,16,True,1.5036609172821045,0,True,-1
2019-06-11 13:53:51.679042,7,points,1,B,1,head,1,wall,17,False,3.622958183288574,0,False,-1
2019-06-11 13:54:03.054099,7,points,1,B,1,head,1,wall,18,False,1.6806700229644775,0,False,-1
2019-06-11 13:54:19.064099,7,points,1,B,1,head,1,wall,19,False,2.296549081802368,0,False,-1
2019-06-11 13:54:35.457683,7,points,1,B,1,head,1,wall,20,True,1.6756770610809326,0,True,-1
2019-06-11 13:54:50.998309,7,points,1,B,1,head,1,wall,21,False,1.610076665878296,0,False,-1
2019-06-11 13:55:06.494508,7,points,1,B,1,head,1,wall,22,False,1.6757187843322754,0,False,-1
2019-06-11 13:55:20.502413,7,points,1,B,1,head,1,wall,23,False,2.215825080871582,0,False,-1
2019-06-11 13:55:35.270455,7,points,1,B,1,head,1,wall,24,True,1.6704514026641846,0,True,-1
