date,user_id,task,part,group,block,geometry,version,condition,trail,feature_value,time,frozen,answer,user_two_id
2019-06-14 11:09:26.879483,15,points,1,B,1,terra,1,wall,0,True,7.987908363342285,0,True,-1
2019-06-14 11:10:01.880129,15,points,1,B,1,terra,1,wall,1,False,6.5360283851623535,0,False,-1
2019-06-14 11:10:23.984919,15,points,1,B,1,terra,1,wall,2,False,4.935733318328857,0,False,-1
2019-06-14 11:10:36.970739,15,points,1,B,1,terra,1,wall,3,True,2.291332960128784,0,True,-1
2019-06-14 11:10:55.986678,15,points,1,B,1,terra,1,wall,4,True,1.7967896461486816,0,True,-1
2019-06-14 11:11:09.024091,15,points,1,B,1,terra,1,wall,5,True,1.908010482788086,0,True,-1
2019-06-14 11:11:18.418164,15,points,1,B,1,terra,1,wall,6,True,1.6058120727539062,0,True,-1
2019-06-14 11:11:28.623965,15,points,1,B,1,terra,1,wall,7,False,2.251185417175293,0,False,-1
2019-06-14 11:11:39.809428,15,points,1,B,1,terra,1,wall,8,True,1.5246899127960205,0,True,-1
2019-06-14 11:11:52.792037,15,points,1,B,1,terra,1,wall,9,True,1.868314266204834,0,True,-1
2019-06-14 11:12:02.055505,15,points,1,B,1,terra,1,wall,10,False,2.6511871814727783,0,False,-1
2019-06-14 11:12:14.149242,15,points,1,B,1,terra,1,wall,11,False,3.2555952072143555,0,False,-1
2019-06-14 11:12:23.805905,15,points,1,B,1,terra,1,wall,12,False,2.2723546028137207,0,False,-1
2019-06-14 11:12:45.057072,15,points,1,B,1,terra,1,wall,13,False,17.111849784851074,0,False,-1
2019-06-14 11:13:01.693618,15,points,1,B,1,terra,1,wall,14,True,1.78206205368042,0,True,-1
2019-06-14 11:13:09.233438,15,points,1,B,1,terra,1,wall,15,False,2.023864507675171,0,False,-1
2019-06-14 11:13:17.005948,15,points,1,B,1,terra,1,wall,16,False,1.5141723155975342,0,False,-1
2019-06-14 11:13:25.152045,15,points,1,B,1,terra,1,wall,17,False,1.736213207244873,0,False,-1
2019-06-14 11:13:33.237522,15,points,1,B,1,terra,1,wall,18,False,2.1349217891693115,0,False,-1
2019-06-14 11:13:42.216421,15,points,1,B,1,terra,1,wall,19,True,1.3828465938568115,0,True,-1
2019-06-14 11:13:49.903483,15,points,1,B,1,terra,1,wall,20,True,1.3929383754730225,0,True,-1
2019-06-14 11:14:02.127322,15,points,1,B,1,terra,1,wall,21,False,4.830190896987915,0,False,-1
2019-06-14 11:14:14.553042,15,points,1,B,1,terra,1,wall,22,True,1.625213384628296,0,True,-1
2019-06-14 11:14:21.341516,15,points,1,B,1,terra,1,wall,23,True,1.7309815883636475,0,False,-1
2019-06-14 11:14:32.752193,15,points,1,B,1,terra,1,wall,24,False,2.826380729675293,0,False,-1
