date,user_id,task,part,group,block,geometry,version,condition,trail,feature_value,time,frozen,answer,user_two_id
2019-06-14 11:31:38.717706,15,points,5,B,2,head,2,lense,0,False,1.7488090991973877,0,False,-1
2019-06-14 11:31:54.626002,15,points,5,B,2,head,2,lense,1,False,5.193526268005371,0,False,-1
2019-06-14 11:32:07.910201,15,points,5,B,2,head,2,lense,2,True,2.041933298110962,0,True,-1
2019-06-14 11:32:12.674082,15,points,5,B,2,head,2,lense,3,True,0.967841386795044,0,True,-1
2019-06-14 11:32:26.620551,15,points,5,B,2,head,2,lense,4,False,5.986546277999878,0,False,-1
2019-06-14 11:32:31.762210,15,points,5,B,2,head,2,lense,5,True,1.512707233428955,0,True,-1
2019-06-14 11:32:37.789000,15,points,5,B,2,head,2,lense,6,False,1.5389158725738525,0,False,-1
2019-06-14 11:32:49.652324,15,points,5,B,2,head,2,lense,7,True,7.603227138519287,0,False,-1
2019-06-14 11:32:55.429664,15,points,5,B,2,head,2,lense,8,True,1.9814224243164062,0,True,-1
2019-06-14 11:33:10.043044,15,points,5,B,2,head,2,lense,9,False,9.15657377243042,0,False,-1
2019-06-14 11:33:22.285461,15,points,5,B,2,head,2,lense,10,True,7.2556493282318115,0,True,-1
2019-06-14 11:33:27.346578,15,points,5,B,2,head,2,lense,11,True,1.280444622039795,0,True,-1
2019-06-14 11:33:32.140549,15,points,5,B,2,head,2,lense,12,True,1.4469478130340576,0,True,-1
2019-06-14 11:33:39.634573,15,points,5,B,2,head,2,lense,13,True,1.1087596416473389,0,True,-1
2019-06-14 11:33:52.305811,15,points,5,B,2,head,2,lense,14,False,9.490936994552612,0,False,-1
2019-06-14 11:34:06.776436,15,points,5,B,2,head,2,lense,15,False,9.378281831741333,0,False,-1
2019-06-14 11:34:12.337376,15,points,5,B,2,head,2,lense,16,False,1.5124616622924805,0,False,-1
2019-06-14 11:34:17.378991,15,points,5,B,2,head,2,lense,17,True,1.3610904216766357,0,True,-1
2019-06-14 11:34:21.830369,15,points,5,B,2,head,2,lense,18,False,1.4876906871795654,0,False,-1
2019-06-14 11:34:35.312970,15,points,5,B,2,head,2,lense,19,False,10.49919056892395,0,False,-1
2019-06-14 11:34:44.301547,15,points,5,B,2,head,2,lense,20,True,1.2957971096038818,0,True,-1
2019-06-14 11:34:50.438387,15,points,5,B,2,head,2,lense,21,False,1.008100986480713,0,False,-1
2019-06-14 11:35:02.744440,15,points,5,B,2,head,2,lense,22,True,6.329408884048462,0,True,-1
2019-06-14 11:35:12.054468,15,points,5,B,2,head,2,lense,23,False,2.3155503273010254,0,False,-1
2019-06-14 11:35:20.525310,15,points,5,B,2,head,2,lense,24,True,2.9039673805236816,0,True,-1
