date,user_id,task,part,group,block,geometry,version,condition,trail,feature_value,time,frozen,answer,user_two_id
2019-06-12 11:35:34.512625,10,points,4,A,1,head,2,wall,0,False,4.684115648269653,0,False,-1
2019-06-12 11:35:56.520488,10,points,4,A,1,head,2,wall,1,False,5.359379529953003,0,False,-1
2019-06-12 11:36:15.234915,10,points,4,A,1,head,2,wall,2,True,2.0236668586730957,0,True,-1
2019-06-12 11:36:30.803473,10,points,4,A,1,head,2,wall,3,True,1.7259604930877686,0,True,-1
2019-06-12 11:36:39.266604,10,points,4,A,1,head,2,wall,4,False,2.4579994678497314,0,False,-1
2019-06-12 11:36:53.493209,10,points,4,A,1,head,2,wall,5,True,2.1046409606933594,0,True,-1
2019-06-12 11:37:07.577484,10,points,4,A,1,head,2,wall,6,False,2.856248140335083,0,False,-1
2019-06-12 11:37:44.713639,10,points,4,A,1,head,2,wall,7,True,2.3514912128448486,0,True,-1
2019-06-12 11:38:08.511871,10,points,4,A,1,head,2,wall,8,True,2.144519329071045,0,True,-1
2019-06-12 11:38:22.127270,10,points,4,A,1,head,2,wall,9,False,1.9635298252105713,0,False,-1
2019-06-12 11:38:34.471267,10,points,4,A,1,head,2,wall,10,True,2.508322238922119,0,True,-1
2019-06-12 11:38:46.729149,10,points,4,A,1,head,2,wall,11,True,2.5988762378692627,0,True,-1
2019-06-12 11:39:03.044237,10,points,4,A,1,head,2,wall,12,True,2.866305112838745,0,True,-1
2019-06-12 11:39:19.102379,10,points,4,A,1,head,2,wall,13,True,1.6001455783843994,0,True,-1
2019-06-12 11:39:28.741683,10,points,4,A,1,head,2,wall,14,False,2.2915127277374268,0,False,-1
2019-06-12 11:39:47.238814,10,points,4,A,1,head,2,wall,15,False,3.3916447162628174,0,False,-1
2019-06-12 11:39:59.038343,10,points,4,A,1,head,2,wall,16,False,2.8766543865203857,0,False,-1
2019-06-12 11:40:21.755246,10,points,4,A,1,head,2,wall,17,True,2.3923022747039795,0,False,-1
2019-06-12 11:40:37.945213,10,points,4,A,1,head,2,wall,18,False,2.8310890197753906,0,False,-1
2019-06-12 11:40:54.992593,10,points,4,A,1,head,2,wall,19,False,5.248650312423706,0,False,-1
2019-06-12 11:41:07.625971,10,points,4,A,1,head,2,wall,20,True,2.3283615112304688,0,True,-1
2019-06-12 11:41:20.120892,10,points,4,A,1,head,2,wall,21,False,2.2301526069641113,0,False,-1
2019-06-12 11:41:31.660272,10,points,4,A,1,head,2,wall,22,True,1.992173671722412,0,True,-1
2019-06-12 11:41:47.169049,10,points,4,A,1,head,2,wall,23,False,5.526869297027588,0,False,-1
2019-06-12 11:42:04.266011,10,points,4,A,1,head,2,wall,24,True,2.871654987335205,0,True,-1
