date,user_id,task,part,group,block,geometry,version,condition,trail,feature_value,time,frozen,answer,user_two_id
2019-06-11 18:33:33.170455,4,real,4,A,1,head,2,wall,0,False,17.305971384048462,0,False,7
2019-06-11 18:33:46.602648,4,real,4,A,1,head,2,wall,1,False,4.255494117736816,0,False,7
2019-06-11 18:34:03.896086,4,real,4,A,1,head,2,wall,2,False,3.871683120727539,0,False,7
2019-06-11 18:34:16.435078,4,real,4,A,1,head,2,wall,3,False,8.127104997634888,0,False,7
2019-06-11 18:34:42.223545,4,real,4,A,1,head,2,wall,4,True,19.54337477684021,0,True,7
2019-06-11 18:35:14.480309,4,real,4,A,1,head,2,wall,5,True,26.198488235473633,0,True,7
2019-06-11 18:35:47.875454,4,real,4,A,1,head,2,wall,6,True,26.208640575408936,0,True,7
2019-06-11 18:36:38.098784,4,real,4,A,1,head,2,wall,7,False,42.20519161224365,0,True,7
2019-06-11 18:37:09.343479,4,real,4,A,1,head,2,wall,8,True,22.97011947631836,0,True,7
2019-06-11 18:37:32.977007,4,real,4,A,1,head,2,wall,9,False,13.142679214477539,0,False,7
2019-06-11 18:38:06.817752,4,real,4,A,1,head,2,wall,10,True,22.36818552017212,0,True,7
2019-06-11 18:38:28.504294,4,real,4,A,1,head,2,wall,11,True,12.860476016998291,0,True,7
