date,user_id,task,part,group,block,geometry,version,condition,trail,feature_value,time,frozen,answer,user_two_id
2019-06-11 10:49:15.838396,6,real,3,A,0,head,2,wall,0,False,11.991988182067871,0,True,6
2019-06-11 10:49:33.266502,6,real,3,A,0,head,2,wall,1,False,10.10488486289978,0,False,6
2019-06-11 10:49:55.505762,6,real,3,A,0,head,2,wall,2,False,8.595948696136475,0,False,6
2019-06-11 10:50:17.235011,6,real,3,A,0,head,2,wall,3,False,13.840004682540894,0,False,6
2019-06-11 10:50:44.259289,6,real,3,A,0,head,2,wall,4,True,15.15758728981018,0,True,6
2019-06-11 10:51:20.598105,6,real,3,A,0,head,2,wall,5,True,18.415181159973145,0,True,6
2019-06-11 10:51:50.322397,6,real,3,A,0,head,2,wall,6,True,11.072122812271118,0,True,6
2019-06-11 10:52:12.578448,6,real,3,A,0,head,2,wall,7,False,11.102988481521606,0,True,6
2019-06-11 10:52:47.158977,6,real,3,A,0,head,2,wall,8,True,17.512466430664062,0,True,6
2019-06-11 10:53:34.275199,6,real,3,A,0,head,2,wall,9,False,23.952044248580933,0,False,6
2019-06-11 10:54:12.866659,6,real,3,A,0,head,2,wall,10,True,17.829301118850708,0,False,6
2019-06-11 10:54:38.170162,6,real,3,A,0,head,2,wall,11,True,12.853923320770264,0,True,6
