date,user_id,task,part,group,block,geometry,version,condition,trail,feature_value,time,frozen,answer,user_two_id
2019-06-12 17:29:29.886340,1,demo,1,B,1,wappen,2,demo,0,True,2.3041555881500244,0,True,-1
2019-06-12 17:29:37.075642,1,demo,1,B,1,wappen,2,demo,1,False,1.8549621105194092,0,True,-1
2019-06-12 17:30:22.798557,1,demo,1,B,1,wappen,2,demo,2,False,41.74035978317261,0,False,-1
2019-06-12 17:30:25.850399,1,demo,1,B,1,wappen,2,demo,3,False,0.2467961311340332,0,True,-1
2019-06-12 17:30:26.793799,1,demo,1,B,1,wappen,2,demo,4,True,0.17622017860412598,0,True,-1
2019-06-12 17:30:27.570811,1,demo,1,B,1,wappen,2,demo,5,True,0.19637417793273926,0,True,-1
2019-06-12 17:30:28.474098,1,demo,1,B,1,wappen,2,demo,6,True,0.19130182266235352,0,True,-1
2019-06-12 17:30:29.225809,1,demo,1,B,1,wappen,2,demo,7,True,0.19133377075195312,0,True,-1
2019-06-12 17:30:29.957520,1,demo,1,B,1,wappen,2,demo,8,False,0.18634700775146484,0,True,-1
2019-06-12 17:30:30.674023,1,demo,1,B,1,wappen,2,demo,9,True,0.16114091873168945,0,True,-1
2019-06-12 17:30:32.202922,1,demo,1,B,1,wappen,2,demo,10,False,0.18126153945922852,0,True,-1
