date,user_id,task,part,group,block,geometry,version,condition,trail,feature_value,time,frozen,answer,user_two_id
2019-06-11 10:42:59.648349,6,real,2,A,2,wappen,1,lense,0,False,4.128803968429565,0,False,6
2019-06-11 10:43:09.916728,6,real,2,A,2,wappen,1,lense,1,True,3.312197208404541,0,True,6
2019-06-11 10:43:28.584348,6,real,2,A,2,wappen,1,lense,2,True,8.781172037124634,0,True,6
2019-06-11 10:43:44.779836,6,real,2,A,2,wappen,1,lense,3,True,4.512691259384155,0,True,6
2019-06-11 10:43:57.813355,6,real,2,A,2,wappen,1,lense,4,True,3.767133951187134,0,True,6
2019-06-11 10:44:25.869947,6,real,2,A,2,wappen,1,lense,5,False,2.1689281463623047,0,False,6
2019-06-11 10:44:38.276908,6,real,2,A,2,wappen,1,lense,6,True,4.866436719894409,0,True,6
2019-06-11 10:45:09.180498,6,real,2,A,2,wappen,1,lense,7,False,9.767228603363037,0,True,6
2019-06-11 10:45:23.878467,6,real,2,A,2,wappen,1,lense,8,True,4.586191177368164,0,True,6
2019-06-11 10:45:37.691756,6,real,2,A,2,wappen,1,lense,9,False,4.790069103240967,0,True,6
2019-06-11 10:45:58.740432,6,real,2,A,2,wappen,1,lense,10,False,9.891425609588623,0,False,6
