date,user_id,task,part,group,block,geometry,version,condition,trail,feature_value,time,frozen,answer,user_two_id
2019-06-10 13:41:47.288075,3,points,1,B,1,terra,1,wall,0,True,31.959287405014038,0,True,-1
2019-06-10 13:42:39.908252,3,points,1,B,1,terra,1,wall,1,False,29.93091058731079,0,False,-1
2019-06-10 13:43:05.475316,3,points,1,B,1,terra,1,wall,2,False,4.488459348678589,0,False,-1
2019-06-10 13:43:46.644884,3,points,1,B,1,terra,1,wall,3,True,2.6549429893493652,0,True,-1
2019-06-10 13:44:05.275310,3,points,1,B,1,terra,1,wall,4,True,2.0301318168640137,0,True,-1
2019-06-10 13:44:18.163951,3,points,1,B,1,terra,1,wall,5,True,1.5858592987060547,0,True,-1
2019-06-10 13:44:34.279183,3,points,1,B,1,terra,1,wall,6,True,1.423539638519287,0,True,-1
2019-06-10 13:44:45.236402,3,points,1,B,1,terra,1,wall,7,False,1.519967794418335,0,False,-1
2019-06-10 13:44:58.605974,3,points,1,B,1,terra,1,wall,8,True,1.075059175491333,0,True,-1
2019-06-10 13:45:21.973505,3,points,1,B,1,terra,1,wall,9,True,7.847817659378052,0,True,-1
2019-06-10 13:45:34.635733,3,points,1,B,1,terra,1,wall,10,False,1.5522472858428955,0,False,-1
2019-06-10 13:45:43.821083,3,points,1,B,1,terra,1,wall,11,False,1.408001184463501,0,False,-1
2019-06-10 13:46:13.974818,3,points,1,B,1,terra,1,wall,12,False,1.9163222312927246,0,False,-1
2019-06-10 13:46:39.042967,3,points,1,B,1,terra,1,wall,13,False,1.9277911186218262,0,False,-1
2019-06-10 13:46:54.485918,3,points,1,B,1,terra,1,wall,14,True,1.615152359008789,0,True,-1
2019-06-10 13:47:05.386968,3,points,1,B,1,terra,1,wall,15,False,1.6752712726593018,0,False,-1
2019-06-10 13:47:19.532873,3,points,1,B,1,terra,1,wall,16,False,2.2305779457092285,0,False,-1
2019-06-10 13:47:37.922756,3,points,1,B,1,terra,1,wall,17,False,1.5038883686065674,0,False,-1
2019-06-10 13:47:51.276664,3,points,1,B,1,terra,1,wall,18,False,1.3776540756225586,0,False,-1
2019-06-10 13:48:09.387037,3,points,1,B,1,terra,1,wall,19,True,1.2769970893859863,0,True,-1
2019-06-10 13:48:17.669489,3,points,1,B,1,terra,1,wall,20,True,1.3685412406921387,0,True,-1
2019-06-10 13:48:29.942749,3,points,1,B,1,terra,1,wall,21,False,1.5391192436218262,0,False,-1
2019-06-10 13:48:45.934414,3,points,1,B,1,terra,1,wall,22,True,1.5744106769561768,0,True,-1
2019-06-10 13:48:57.916190,3,points,1,B,1,terra,1,wall,23,True,1.5292184352874756,0,True,-1
2019-06-10 13:49:13.501220,3,points,1,B,1,terra,1,wall,24,False,1.9832236766815186,0,False,-1
