date,user_id,task,part,group,block,geometry,version,condition,trail,feature_value,time,frozen,answer,user_two_id
2019-06-10 12:04:36.732586,1,real,2,B,2,head,1,wall,0,True,30.452415466308594,0,True,2
2019-06-10 12:05:14.481637,1,real,2,B,2,head,1,wall,1,True,23.84509515762329,0,True,2
2019-06-10 12:05:52.700575,1,real,2,B,2,head,1,wall,2,False,12.972384452819824,0,False,2
2019-06-10 12:07:23.874517,1,real,2,B,2,head,1,wall,3,True,82.5440125465393,0,True,2
2019-06-10 12:07:49.273470,1,real,2,B,2,head,1,wall,4,False,13.335354328155518,0,False,2
2019-06-10 12:08:36.076311,1,real,2,B,2,head,1,wall,5,False,27.119490146636963,0,True,2
2019-06-10 12:09:25.578650,1,real,2,B,2,head,1,wall,6,True,36.33409094810486,0,True,2
2019-06-10 12:10:06.339087,1,real,2,B,2,head,1,wall,7,False,27.399779319763184,0,False,2
2019-06-10 12:10:58.311818,1,real,2,B,2,head,1,wall,8,True,38.8789803981781,0,True,2
2019-06-10 12:11:47.316265,1,real,2,B,2,head,1,wall,9,False,39.888880014419556,0,False,2
2019-06-10 12:13:49.794733,1,real,2,B,2,head,1,wall,10,False,112.7132420539856,0,False,2
2019-06-10 12:14:26.539792,1,real,2,B,2,head,1,wall,11,True,27.4088454246521,0,True,2
