date,user_id,task,part,group,block,geometry,version,condition,trail,feature_value,time,frozen,answer,user_two_id
2019-06-13 18:14:37.399333,13,points,1,B,1,head,1,wall,0,True,14.640442848205566,0,True,-1
2019-06-13 18:15:27.698967,13,points,1,B,1,head,1,wall,1,False,4.4115309715271,0,False,-1
2019-06-13 18:15:39.935384,13,points,1,B,1,head,1,wall,2,False,1.4884610176086426,0,False,-1
2019-06-13 18:15:56.526659,13,points,1,B,1,head,1,wall,3,False,1.0897903442382812,0,False,-1
2019-06-13 18:16:02.304359,13,points,1,B,1,head,1,wall,4,True,1.435669183731079,0,True,-1
2019-06-13 18:16:13.881375,13,points,1,B,1,head,1,wall,5,True,1.1756572723388672,0,True,-1
2019-06-13 18:16:22.737449,13,points,1,B,1,head,1,wall,6,True,1.175642967224121,0,True,-1
2019-06-13 18:16:32.871996,13,points,1,B,1,head,1,wall,7,False,1.433042049407959,0,False,-1
2019-06-13 18:17:01.286053,13,points,1,B,1,head,1,wall,8,True,1.2410976886749268,0,True,-1
2019-06-13 18:17:13.160415,13,points,1,B,1,head,1,wall,9,False,3.2596681118011475,0,False,-1
2019-06-13 18:17:21.678486,13,points,1,B,1,head,1,wall,10,True,2.214887857437134,0,True,-1
2019-06-13 18:17:29.479400,13,points,1,B,1,head,1,wall,11,False,1.4177873134613037,0,False,-1
2019-06-13 18:17:35.650496,13,points,1,B,1,head,1,wall,12,True,2.3209927082061768,0,True,-1
2019-06-13 18:17:43.417785,13,points,1,B,1,head,1,wall,13,False,1.6853294372558594,0,False,-1
2019-06-13 18:17:48.415956,13,points,1,B,1,head,1,wall,14,True,1.6298084259033203,0,True,-1
2019-06-13 18:17:53.497056,13,points,1,B,1,head,1,wall,15,True,1.665055274963379,0,True,-1
2019-06-13 18:17:58.719466,13,points,1,B,1,head,1,wall,16,True,1.392695665359497,0,True,-1
2019-06-13 18:18:05.960601,13,points,1,B,1,head,1,wall,17,False,1.6296987533569336,0,False,-1
2019-06-13 18:18:15.288171,13,points,1,B,1,head,1,wall,18,False,1.6276967525482178,0,False,-1
2019-06-13 18:18:24.830575,13,points,1,B,1,head,1,wall,19,False,2.381837844848633,0,False,-1
2019-06-13 18:18:33.519695,13,points,1,B,1,head,1,wall,20,True,1.231180191040039,0,True,-1
2019-06-13 18:18:40.840905,13,points,1,B,1,head,1,wall,21,False,1.3794095516204834,0,False,-1
2019-06-13 18:18:48.714212,13,points,1,B,1,head,1,wall,22,False,1.826521396636963,0,False,-1
2019-06-13 18:18:56.984308,13,points,1,B,1,head,1,wall,23,False,2.214965581893921,0,False,-1
2019-06-13 18:19:08.393546,13,points,1,B,1,head,1,wall,24,True,1.9627490043640137,0,True,-1
