date,user_id,task,part,group,geometry,version,condition,trail,feature_value,time,frozen,answer
2019-06-04 16:29:40.856928,0,points,4,A,terra,2,wall,0,True,2.2049942016601562,0,True
2019-06-04 16:29:48.839613,0,points,4,A,terra,2,wall,1,False,2.941889524459839,0,False
2019-06-04 16:29:56.842740,0,points,4,A,terra,2,wall,2,True,1.6854126453399658,0,True
2019-06-04 16:30:05.744015,0,points,4,A,terra,2,wall,3,False,3.2193334102630615,0,False
2019-06-04 16:30:13.474460,0,points,4,A,terra,2,wall,4,True,2.3059747219085693,0,True
2019-06-04 16:30:24.106819,0,points,4,A,terra,2,wall,5,True,3.345470428466797,0,True
2019-06-04 16:30:56.697425,0,points,4,A,terra,2,wall,6,False,1.392657995223999,0,False
2019-06-04 16:31:07.778136,0,points,4,A,terra,2,wall,7,False,2.2707934379577637,0,False
2019-06-04 16:31:15.336829,0,points,4,A,terra,2,wall,8,True,1.579251766204834,0,True
2019-06-04 16:31:27.099171,0,points,4,A,terra,2,wall,9,False,1.7562575340270996,0,False
2019-06-04 16:31:36.111371,0,points,4,A,terra,2,wall,10,False,2.563227415084839,0,False
2019-06-04 16:31:44.967627,0,points,4,A,terra,2,wall,11,True,3.2296369075775146,0,False
2019-06-04 16:33:18.692045,0,points,4,A,terra,2,wall,12,False,5.087121486663818,0,False
2019-06-04 16:33:26.201148,0,points,4,A,terra,2,wall,13,True,1.9684293270111084,0,True
2019-06-04 16:33:31.651604,0,points,4,A,terra,2,wall,14,True,1.362550973892212,0,True
2019-06-04 16:33:37.531055,0,points,4,A,terra,2,wall,15,True,1.2869422435760498,0,True
2019-06-04 16:33:43.875064,0,points,4,A,terra,2,wall,16,True,1.7309999465942383,0,True
2019-06-04 16:33:51.234121,0,points,4,A,terra,2,wall,17,False,2.1044299602508545,0,False
2019-06-04 16:34:00.281893,0,points,4,A,terra,2,wall,18,False,2.1600441932678223,0,False
2019-06-04 16:34:05.898862,0,points,4,A,terra,2,wall,19,False,1.4939405918121338,0,False
2019-06-04 16:34:11.970010,0,points,4,A,terra,2,wall,20,True,1.8419508934020996,0,True
2019-06-04 16:34:17.646764,0,points,4,A,terra,2,wall,21,True,1.6250100135803223,0,True
2019-06-04 16:34:24.267748,0,points,4,A,terra,2,wall,22,False,1.6399528980255127,0,False
2019-06-04 16:34:30.248208,0,points,4,A,terra,2,wall,23,False,2.776320457458496,0,False
