date,user_id,task,part,group,block,geometry,version,condition,trail,feature_value,time,frozen,answer,user_two_id
2019-06-10 15:10:26.585036,4,points,5,A,2,wappen,2,wall,0,False,5.026763677597046,0,False,-1
2019-06-10 15:10:33.152066,4,points,5,A,2,wappen,2,wall,1,False,2.1047980785369873,0,False,-1
2019-06-10 15:10:38.033179,4,points,5,A,2,wappen,2,wall,2,True,1.600036859512329,0,True,-1
2019-06-10 15:10:46.336872,4,points,5,A,2,wappen,2,wall,3,False,3.5991427898406982,0,False,-1
2019-06-10 15:10:52.994166,4,points,5,A,2,wappen,2,wall,4,True,3.5685434341430664,0,True,-1
2019-06-10 15:10:59.232722,4,points,5,A,2,wappen,2,wall,5,True,2.8416707515716553,0,True,-1
2019-06-10 15:11:06.097555,4,points,5,A,2,wappen,2,wall,6,True,3.548283100128174,0,True,-1
2019-06-10 15:11:17.035503,4,points,5,A,2,wappen,2,wall,7,True,7.485346555709839,0,True,-1
2019-06-10 15:11:22.007520,4,points,5,A,2,wappen,2,wall,8,False,2.241079092025757,0,False,-1
2019-06-10 15:11:28.529248,4,points,5,A,2,wappen,2,wall,9,True,1.4183263778686523,0,True,-1
2019-06-10 15:11:35.635873,4,points,5,A,2,wappen,2,wall,10,False,3.311178207397461,0,False,-1
2019-06-10 15:11:42.727500,4,points,5,A,2,wappen,2,wall,11,True,3.2657759189605713,0,True,-1
2019-06-10 15:11:48.987015,4,points,5,A,2,wappen,2,wall,12,False,2.604621648788452,0,False,-1
2019-06-10 15:11:56.775337,4,points,5,A,2,wappen,2,wall,13,True,4.113797903060913,0,True,-1
2019-06-10 15:12:04.447506,4,points,5,A,2,wappen,2,wall,14,False,3.6645047664642334,0,False,-1
2019-06-10 15:12:10.040232,4,points,5,A,2,wappen,2,wall,15,True,1.4487314224243164,0,True,-1
2019-06-10 15:12:18.338814,4,points,5,A,2,wappen,2,wall,16,False,3.3615975379943848,0,False,-1
2019-06-10 15:12:27.923878,4,points,5,A,2,wappen,2,wall,17,True,4.663810968399048,0,True,-1
2019-06-10 15:12:35.833455,4,points,5,A,2,wappen,2,wall,18,False,3.5080103874206543,0,False,-1
2019-06-10 15:12:53.954648,4,points,5,A,2,wappen,2,wall,19,False,3.5380725860595703,0,False,-1
2019-06-10 15:12:59.299596,4,points,5,A,2,wappen,2,wall,20,True,1.9484193325042725,0,True,-1
2019-06-10 15:13:24.503896,4,points,5,A,2,wappen,2,wall,21,False,3.5434436798095703,0,False,-1
2019-06-10 15:13:40.464792,4,points,5,A,2,wappen,2,wall,22,False,6.476201057434082,0,False,-1
2019-06-10 15:13:49.040809,4,points,5,A,2,wappen,2,wall,23,False,3.2664225101470947,0,False,-1
2019-06-10 15:13:59.761273,4,points,5,A,2,wappen,2,wall,24,True,2.0800609588623047,0,True,-1
