date,user_id,task,part,group,block,geometry,version,condition,trail,feature_value,time,frozen,answer,user_two_id
2019-06-12 15:46:51.682243,12,points,6,A,0,wappen,2,wall,0,False,1.5492866039276123,0,False,-1
2019-06-12 15:46:57.742464,12,points,6,A,0,wappen,2,wall,1,False,1.8014695644378662,0,False,-1
2019-06-12 15:47:03.560858,12,points,6,A,0,wappen,2,wall,2,True,1.1051125526428223,0,True,-1
2019-06-12 15:47:11.866511,12,points,6,A,0,wappen,2,wall,3,False,1.20084810256958,0,False,-1
2019-06-12 15:47:22.747030,12,points,6,A,0,wappen,2,wall,4,True,1.2717101573944092,0,True,-1
2019-06-12 15:47:36.119833,12,points,6,A,0,wappen,2,wall,5,True,1.296832799911499,0,True,-1
2019-06-12 15:47:43.231617,12,points,6,A,0,wappen,2,wall,6,True,1.216135025024414,0,True,-1
2019-06-12 15:47:51.330799,12,points,6,A,0,wappen,2,wall,7,True,1.0597319602966309,0,True,-1
2019-06-12 15:48:03.727601,12,points,6,A,0,wappen,2,wall,8,False,2.3493130207061768,0,False,-1
2019-06-12 15:48:12.912380,12,points,6,A,0,wappen,2,wall,9,True,1.2870478630065918,0,True,-1
2019-06-12 15:48:37.240778,12,points,6,A,0,wappen,2,wall,10,False,0.2068324089050293,0,False,-1
2019-06-12 15:48:47.090673,12,points,6,A,0,wappen,2,wall,11,True,1.8569350242614746,0,True,-1
2019-06-12 15:48:55.250723,12,points,6,A,0,wappen,2,wall,12,False,1.2362172603607178,0,False,-1
2019-06-12 15:49:03.985940,12,points,6,A,0,wappen,2,wall,13,True,1.2162752151489258,0,True,-1
2019-06-12 15:49:14.593460,12,points,6,A,0,wappen,2,wall,14,False,1.140350103378296,0,False,-1
2019-06-12 15:49:24.474126,12,points,6,A,0,wappen,2,wall,15,True,1.3120324611663818,0,True,-1
2019-06-12 15:49:40.642758,12,points,6,A,0,wappen,2,wall,16,False,1.0344369411468506,0,False,-1
2019-06-12 15:49:51.486381,12,points,6,A,0,wappen,2,wall,17,True,1.2260911464691162,0,True,-1
2019-06-12 15:50:04.522832,12,points,6,A,0,wappen,2,wall,18,False,1.2967236042022705,0,False,-1
2019-06-12 15:50:11.985947,12,points,6,A,0,wappen,2,wall,19,False,1.2614727020263672,0,False,-1
2019-06-12 15:50:24.394402,12,points,6,A,0,wappen,2,wall,20,True,1.0395424365997314,0,True,-1
2019-06-12 15:50:39.058689,12,points,6,A,0,wappen,2,wall,21,False,1.3170623779296875,0,False,-1
2019-06-12 15:50:50.942849,12,points,6,A,0,wappen,2,wall,22,False,1.9477887153625488,0,False,-1
2019-06-12 15:51:00.959628,12,points,6,A,0,wappen,2,wall,23,False,1.4633543491363525,0,False,-1
2019-06-12 15:51:11.329765,12,points,6,A,0,wappen,2,wall,24,True,1.806452989578247,0,True,-1
